Dep髎ito;Partida;Secuencia;Desde;Lote;Vencimiento;Producto;Medida;Secuencia modif;Partida completa;Linea;Categoria
FEMANI MEDICAL;0E609;15;08/10/2025;0012554378;22/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0015;0E6090015;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E594;4;08/10/2025;0012644448;28/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0004;0E5940004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E594;3;08/10/2025;0012644448;28/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0003;0E5940003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E594;2;08/10/2025;0012644448;28/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0002;0E5940002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;86181;1;13/11/2025;0011762479;04/05/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0001;861810001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;3;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0003;0A0980003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A096;19;24/06/2025;0012347258;07/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0019;0A0960019;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;17;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0017;0A0980017;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;9;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0009;0A0980009;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;8;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0008;0A0980008;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;7;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0007;0A0980007;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;4;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0004;0A0980004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A098;5;24/06/2025;0012425205;02/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0005;0A0980005;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;84527;28;11/11/2025;0011742179;20/04/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0028;845270028;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;84527;12;13/11/2025;0011742179;20/04/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0012;845270012;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;84527;3;05/04/2025;0011742179;20/04/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0003;845270003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;3;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0003;0E6100003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;4;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0004;0E6100004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;5;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0005;0E6100005;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;6;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0006;0E6100006;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;7;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0007;0E6100007;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;8;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0008;0E6100008;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;10;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0010;0E6100010;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E610;9;08/10/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0009;0E6100009;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D452;3;24/09/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0003;0D4520003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D452;2;24/09/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0002;0D4520002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D452;1;24/09/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0001;0D4520001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D452;5;24/09/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0005;0D4520005;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D452;4;24/09/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0004;0D4520004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D452;6;24/09/2025;0012896119;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 34 MM;0006;0D4520006;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E611;2;08/10/2025;0012500111;18/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0002;0E6110002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E611;3;08/10/2025;0012500111;18/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0003;0E6110003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E611;1;08/10/2025;0012500111;18/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0001;0E6110001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E612;2;08/10/2025;0012411487;22/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0002;0E6120002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E612;1;08/10/2025;0012411487;22/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0001;0E6120001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D470;1;24/09/2025;0012411487;22/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0001;0D4700001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D470;2;24/09/2025;0012411487;22/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 38 MM;0002;0D4700002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;88836;2;18/04/2024;0011799687;29/05/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 8 MM;0002;888360002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D471;1;24/09/2025;0012673821;16/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0001;0D4710001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;4;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0004;0D4890004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;98304;3;18/11/2025;0012445558;16/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0003;983040003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;16;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0016;0D4890016;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;15;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0015;0D4890015;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;14;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0014;0D4890014;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;13;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0013;0D4890013;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;12;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0012;0D4890012;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;11;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0011;0D4890011;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;10;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0010;0D4890010;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;9;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0009;0D4890009;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;8;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0008;0D4890008;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;7;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0007;0D4890007;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;6;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0006;0D4890006;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D489;5;24/09/2025;0012692300;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0005;0D4890005;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D471;9;04/11/2025;0012673821;16/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0009;0D4710009;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;18;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0018;0E6140018;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;3;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0003;0E6140003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;4;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0004;0E6140004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;5;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0005;0E6140005;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;6;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0006;0E6140006;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;7;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0007;0E6140007;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;8;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0008;0E6140008;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;16;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0016;0E6140016;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;15;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0015;0E6140015;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;11;07/11/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0011;0E6140011;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;10;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0010;0E6140010;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;9;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0009;0E6140009;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;19;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0019;0E6140019;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;1;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0001;0E6140001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E614;2;08/10/2025;0012745708;01/04/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0002;0E6140002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0B044;11;22/07/2025;0012523487;03/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0011;0B0440011;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;99187;2;18/11/2025;0012394991;11/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0002;991870002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0A101;18;24/06/2025;0012621148;11/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0018;0A1010018;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;33;18/11/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0033;0E6150033;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;23;08/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0023;0E6150023;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;22;08/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0022;0E6150022;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;21;08/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0021;0E6150021;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;20;08/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0020;0E6150020;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;19;08/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0019;0E6150019;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0E615;8;08/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0008;0E6150008;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;5;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0005;0D4920005;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;6;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0006;0D4920006;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;7;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0007;0D4920007;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;8;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0008;0D4920008;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;14;29/10/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0014;0D4920014;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;30;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0030;0D4920030;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;37;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0037;0D4920037;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;38;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0038;0D4920038;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;39;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0039;0D4920039;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;40;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0040;0D4920040;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;41;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0041;0D4920041;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;42;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0042;0D4920042;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;43;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0043;0D4920043;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;76;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0076;0D4920076;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;77;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0077;0D4920077;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;78;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0078;0D4920078;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;1;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0001;0D4920001;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;2;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0002;0D4920002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;3;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0003;0D4920003;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0D492;4;24/09/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0004;0D4920004;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0B050;12;22/07/2025;0012621148;11/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0012;0B0500012;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;99189;36;14/11/2025;0012400943;15/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0036;991890036;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;83292;2;18/11/2025;0011714473;01/04/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0002;832920002;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;30;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0030;0F4150030;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;29;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0029;0F4150029;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;28;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0028;0F4150028;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;27;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0027;0F4150027;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;26;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0026;0F4150026;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;25;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0025;0F4150025;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;24;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0024;0F4150024;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;23;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0023;0F4150023;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;22;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0022;0F4150022;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;21;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0021;0F4150021;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;20;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0020;0F4150020;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;19;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0019;0F4150019;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;18;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0018;0F4150018;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;17;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0017;0F4150017;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;16;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0016;0F4150016;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;15;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0015;0F4150015;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;14;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0014;0F4150014;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;13;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0013;0F4150013;CORONARIO;STENT CORONARIO
FEMANI MEDICAL;0F415;12;11/11/2025;0013011275;08/09/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 18 MM;0012;0F4150012;CORONARIO;STENT CORONARIO
